DO	pH	ORP	Cond	Temp	WQI
8.81870888	9.937158	0.082062006	579.06134	21.527893	27.83819524
8.819418322	9.959322	0.08204007	579.27454	21.523743	28.00488927
8.818839307	9.93329	0.08206248	579.12537	21.52713	27.80807947
8.818922728	9.957844	0.082069874	579.09717	21.526642	27.99570074
8.818881017	9.937691	0.081965685	579.1149	21.526886	27.84107632
8.819366179	9.949841	0.08203983	579.0932	21.524048	27.93253254
8.817326704	9.942095	0.08204126	579.2098	21.53598	27.88135511
8.818526322	9.955543	0.08202124	579.1342	21.528961	27.9794043
8.818088075	9.962622	0.08208513	579.17645	21.531525	28.03566253
8.817941944	9.93358	0.08207822	579.218	21.53238	27.81394603
8.81662269	9.940485	0.081982136	579.15015	21.5401	27.87150944
8.817112926	9.958515	0.08203864	579.34143	21.537231	28.00785534
8.816883436	9.935331	0.0819087	577.6875	21.538574	27.83060772
8.817597912	9.947699	0.08201051	577.5988	21.534393	27.92296917
8.816330519	9.965031	0.08199072	577.7166	21.54181	28.06053774
8.818192505	9.918341	0.0820055	577.7807	21.530914	27.69590796
8.817519641	9.940855	0.08198166	577.7689	21.534851	27.87075112
8.816653958	9.926445	0.08194804	577.75684	21.539917	27.76372541
8.816069973	9.955226	0.08204055	577.79944	21.543335	27.98680202
8.817097204	9.948502	0.082042456	577.7862	21.537323	27.93127646
8.816549731	9.955214	0.082158804	577.8331	21.540527	27.98544057
8.816028116	9.942771	0.08209205	577.9336	21.54358	27.89192786
8.815955337	9.912161	0.0821054	577.75336	21.544006	27.65802432
8.816189908	9.947985	0.082211494	577.8596	21.542633	27.93182726
8.815944915	9.919325	0.08209443	577.818	21.544067	27.71283475
8.815590261	9.942264	0.08215761	577.95264	21.546143	27.89013688
8.81564766	9.922263	0.08216143	577.90283	21.545807	27.73685968
8.814975144	9.943646	0.08210969	578.081	21.549744	27.90290024
8.815934494	9.938025	0.08205819	577.96985	21.544128	27.85579729
8.815501773	9.957757	0.08214903	578.0323	21.546661	28.00901255
8.815663377	9.956717	0.08213282	579.3533	21.545715	28.00035209
8.814839696	9.962192	0.082205534	579.4463	21.550537	28.04591261
8.814657282	9.963913	0.082210064	579.29156	21.551605	28.05982851
8.814214084	9.966656	0.08222699	579.3499	21.5542	28.08267144
8.813896441	9.974571	0.08211446	579.649	21.55606	28.14390915
8.814568639	9.950538	0.082154274	579.61163	21.552124	27.95752821
8.813682642	9.938311	0.08215451	579.48096	21.557312	27.8674687
8.814328851	9.953821	0.08216667	579.56616	21.553528	27.98367023
8.814068239	9.954268	0.08225632	579.5788	21.555054	27.98860585
8.812953197	9.961025	0.08228588	579.52734	21.561584	28.04489966
8.813833769	9.950003	0.08234453	579.37976	21.556427	27.95736449
8.814183002	9.951996	0.08223152	579.7477	21.554382	27.97063326
8.813229288	9.925091	0.08223295	579.7338	21.559967	27.76851961
8.813192919	9.945764	0.08225441	579.6339	21.56018	27.9269886
8.814057822	9.943032	0.08222222	579.8367	21.555115	27.90247995
8.812828048	9.953598	0.08231449	579.5546	21.562317	27.98871082
8.812150797	9.950768	0.082317114	579.6345	21.566284	27.96975584
8.812656123	9.947363	0.08234882	579.7465	21.563324	27.94186404
8.812093439	9.956856	0.08232689	579.6511	21.56662	28.016628
8.812301707	9.937834	0.082261324	579.8446	21.5654	27.8698777
8.811905835	9.962667	0.08227134	579.7781	21.567719	28.06154939
8.812067491	9.923728	0.082345724	579.7381	21.566772	27.76330302
8.811822533	9.945324	0.08231878	579.6871	21.568207	27.92940521
8.810744351	9.95997	0.08241677	579.77344	21.574524	28.04629714
8.811895422	9.939144	0.082276344	579.70496	21.56778	27.88159307
8.812109144	9.934008	0.082224846	579.88025	21.566528	27.84116653
8.811447524	9.951344	0.08225751	579.70905	21.570404	27.97663698
8.810832925	9.954009	0.082314014	579.8312	21.574005	27.99977646
8.811265236	9.952968	0.08224535	579.86115	21.571472	27.98972687
8.812249809	9.96772	0.082376	580.00604	21.565704	28.09942064
8.811254824	9.932001	0.08226013	579.90295	21.571533	27.82938648
8.811254824	9.952498	0.08229756	579.9219	21.571533	27.98645218
8.810983965	9.9313545	0.082220554	579.88885	21.57312	27.82530131
8.811098485	9.942066	0.082149744	579.86273	21.572449	27.90644276
8.810614139	9.947144	0.082199335	580.0518	21.575287	27.94749652
8.810942322	9.957472	0.08225107	579.92645	21.573364	28.02550963
8.810963143	9.932299	0.082167864	580.09937	21.573242	27.83233426
8.810223523	9.950748	0.08226943	579.9933	21.577576	27.97700254
8.810062097	9.9423685	0.08219838	579.9666	21.578522	27.91313312
8.809692511	9.961971	0.082202196	580.18634	21.580688	28.06464377
8.810181886	9.937529	0.0821619	580.0383	21.57782	27.87542681
8.810181886	9.952661	0.08223677	579.8904	21.57782	27.99163102
8.810582909	9.930518	0.08211589	579.99695	21.57547	27.81993251
8.809905967	9.932802	0.08210325	580.11273	21.579437	27.84003302
8.809504999	9.950541	0.08220363	580.05945	21.581787	27.97791848
8.809582972	9.953169	0.082150936	580.1304	21.58133	27.99744047
8.809119759	9.950126	0.082276106	580.1234	21.584045	27.97666076
8.809447672	9.944075	0.08229399	580.0877	21.582123	27.92914593
8.809780895	9.911505	0.082250595	580.14197	21.58017	27.67833203
8.809166676	9.924684	0.08230996	580.2355	21.58377	27.78194904
8.80975496	9.923489	0.08234978	580.18835	21.580322	27.77068153
8.808245149	9.923614	0.08240342	580.19	21.589172	27.77791687
8.808619914	9.9192505	0.08243537	580.3295	21.586975	27.74320957
8.809447672	9.915144	0.08234525	580.23254	21.582123	27.70801276
8.8083492	9.921232	0.082398415	580.3347	21.588562	27.7592505
8.8083492	9.927256	0.082363605	580.5336	21.588562	27.8051701
8.808276193	9.924387	0.08233166	580.29694	21.58899	27.78332724
8.80693344	9.935903	0.082417965	580.39514	21.596863	27.87725262
8.807235284	9.917047	0.082348585	580.29126	21.595093	27.73137491
8.807584049	9.926332	0.08241463	580.4542	21.593048	27.80140672
8.807573475	9.911561	0.08232021	580.5926	21.59311	27.68790231
8.807058439	9.901407	0.08226991	580.52	21.59613	27.61196598
8.807089646	9.883404	0.08227706	580.54987	21.595947	27.47410299
8.80700114	9.904445	0.08231044	580.5802	21.596466	27.6356617
8.80761526	9.912228	0.0823679	580.77655	21.592865	27.69310031
8.807037634	9.897204	0.082376	580.41864	21.596252	27.580449
8.806517198	9.928801	0.08234882	580.3522	21.599304	27.82418104
8.807573475	9.928179	0.08238268	580.7183	21.59311	27.8154181
8.807401904	9.919978	0.08232689	580.66595	21.594116	27.75303624
8.80610082	9.924686	0.08238673	580.6551	21.601746	27.79455023
8.805934416	9.896082	0.082387924	580.6018	21.602722	27.57630772
8.805793931	9.885669	0.082267046	580.82245	21.603546	27.49653079
8.805591053	9.909867	0.082445145	580.76984	21.604736	27.68347767
8.806777409	9.893933	0.08236933	580.8093	21.597778	27.55642068
8.805003097	9.910667	0.082416534	580.8538	21.608185	27.69178171
8.805315221	9.888826	0.08236432	580.7399	21.606354	27.52311058
8.805736647	9.886091	0.08235073	580.8602	21.603882	27.50043678
8.805180039	9.909845	0.08230853	580.841	21.607147	27.68420989
8.806111221	9.8895855	0.082332134	580.89185	21.601685	27.52559502
8.805341304	9.895861	0.08244252	580.8631	21.606201	27.5772678
8.804342603	9.902457	0.08248186	580.81165	21.61206	27.63192019
8.803676745	9.895699	0.08252716	580.9414	21.615967	27.58308841
8.804373794	9.892638	0.08255792	580.9754	21.611877	27.5570618
8.805081169	9.906518	0.082630634	581.0078	21.607727	27.66086945
8.804794968	9.88556	0.0826242	580.8774	21.609406	27.50157519
8.804233353	9.900999	0.082662344	581.05975	21.612701	27.62216748
8.805237146	9.878833	0.08263731	580.98694	21.606812	27.44841083
8.803754796	9.885372	0.082613945	581.0432	21.615509	27.50421251
8.8030943	9.895	0.082621336	581.13074	21.619385	27.58055858
8.80403037	9.858525	0.08252978	581.09033	21.613892	27.29720731
8.803161947	9.879287	0.08256936	580.9264	21.618988	27.45975499
8.803421981	9.895643	0.08257818	581.0034	21.617462	27.58394539
8.803551832	9.8911915	0.08258438	581.0889	21.6167	27.54939746
8.803676745	9.90725	0.08267856	581.0387	21.615967	27.67230197
8.803359612	9.889456	0.08271289	581.1912	21.617828	27.53756887
8.803250214	9.889509	0.08261895	581.22076	21.61847	27.53790596
8.802641922	9.895847	0.08273411	581.05963	21.62204	27.58943857
8.803338823	9.876497	0.0827744	581.2046	21.61795	27.43880514
8.802751136	9.87755	0.08271885	581.09955	21.621399	27.44889618
8.802407996	9.875214	0.0827837	581.0715	21.623413	27.43272714
8.802511924	9.874164	0.08284879	581.259	21.622803	27.42463152
8.802309182	9.875964	0.08287239	581.1144	21.623993	27.43933505
8.802870747	9.889984	0.08288336	581.27875	21.620697	27.54446465
8.802267612	9.906818	0.082877636	581.2931	21.624237	27.6756593
8.802199977	9.887952	0.08282423	581.2873	21.624634	27.53125881
8.802595238	9.901705	0.08281469	581.2651	21.622314	27.63489131
8.801960792	9.916289	0.08291268	581.22253	21.626038	27.74954528
8.801810029	9.911694	0.082915306	581.1512	21.626923	27.71499035
8.801706117	9.878993	0.082871675	581.3025	21.627533	27.46490928
8.802402715	9.869827	0.08284211	581.26074	21.623444	27.39183781
8.801342099	9.886151	0.082838774	581.23413	21.62967	27.52095677
8.801571033	9.868343	0.08277559	581.2331	21.628326	27.38342407
8.801622988	9.879579	0.082766056	581.2667	21.628021	27.46915731
8.801435783	9.872987	0.082855225	581.3931	21.62912	27.41993146
8.800526265	9.883747	0.08287692	581.2089	21.63446	27.50600008
8.800547042	9.878761	0.082904816	581.3805	21.634338	27.4679124
8.800619764	9.888884	0.08299112	581.4059	21.633911	27.54555862
8.801451454	9.86042	0.08285165	581.44183	21.629028	27.3236751
8.800115674	9.888414	0.08300805	581.39233	21.636871	27.54405246
8.800837935	9.877239	0.082929134	581.3036	21.63263	27.45523882
8.801259146	9.855686	0.082886696	581.4365	21.630157	27.28839627
8.799912861	9.870716	0.08303356	581.538	21.638062	27.40955302
8.800365158	9.880482	0.082969666	581.4316	21.635406	27.48215353
8.799871311	9.873275	0.08310938	581.50415	21.638306	27.42970757
8.800531374	9.850371	0.082999945	581.5178	21.63443	27.25121658
8.800900441	9.874204	0.08316183	581.50226	21.632263	27.43301436
8.800640371	9.869651	0.08316517	581.36365	21.63379	27.39921707
8.801477346	9.86864	0.08322549	581.40875	21.628876	27.38848256
8.800032402	9.861429	0.083185196	581.53784	21.63736	27.338817
8.799871311	9.880543	0.083268404	581.3396	21.638306	27.48617859
8.800541763	9.87226	0.08332443	581.5048	21.634369	27.42043126
8.800827716	9.849678	0.083301544	581.4238	21.63269	27.24635085
8.800827716	9.849678	0.083301544	581.4238	21.63269	27.24635085
8.800827716	9.849678	0.083301544	581.4238	21.63269	27.24635085
8.800827716	9.849678	0.083301544	581.4238	21.63269	27.24635085
8.801311098	9.866945	0.08339405	581.4625	21.629852	27.37707443
8.800313046	9.864691	0.083425045	581.64624	21.635712	27.36395473
8.800261105	9.856575	0.08342719	581.5566	21.636017	27.30205827
8.799746665	9.833907	0.08344507	581.652	21.639038	27.13071783
8.800687377	9.857665	0.08338547	581.6785	21.633514	27.30848753
8.799580306	9.862229	0.0833869	581.4721	21.640015	27.3478127
8.799850537	9.861279	0.08352709	581.51697	21.638428	27.34022188
8.800136279	9.845268	0.083467245	581.59454	21.63675	27.21623579
8.801331878	9.876291	0.083563805	581.45483	21.62973	27.44942672
8.799549146	9.867704	0.08358812	581.58435	21.640198	27.39091711
8.798899771	9.849739	0.08345413	581.46497	21.644012	27.25528652
8.800442986	9.843437	0.08348274	581.50275	21.634949	27.20108709
8.800510597	9.855381	0.083426476	581.5352	21.634552	27.29192621
8.800863993	9.872351	0.0834527	581.5214	21.632477	27.42053649
8.799725891	9.850704	0.0834291	581.4848	21.63916	27.25925978
8.799793492	9.843689	0.083345175	581.47906	21.638763	27.20485558
8.799970077	9.8373375	0.0833261	581.6068	21.637726	27.15544684
8.798941312	9.84236	0.083259344	581.6062	21.643768	27.19760911
8.8004171	9.881234	0.0833962	581.64264	21.635101	27.48999181
8.800105286	9.876013	0.08337021	581.49536	21.636932	27.4511303
8.799445281	9.864053	0.08330536	581.533	21.640808	27.36187212
8.800547042	9.864922	0.08336067	581.5652	21.634338	27.36444752
8.799606358	9.87269	0.08339572	581.61646	21.639862	27.42781818
8.799455667	9.832731	0.083339214	581.6244	21.640747	27.12230493
8.799060829	9.84058	0.0833323	581.62256	21.643066	27.18390355
8.800162334	9.858969	0.083348274	581.6427	21.636597	27.32035063
8.799777827	9.839165	0.08319092	581.6559	21.638855	27.16947253
8.799414122	9.843554	0.0831759	581.6996	21.640991	27.20442551
8.799679065	9.861946	0.083281755	581.6431	21.639435	27.34469518
8.800006518	9.8708515	0.08335137	581.5611	21.637512	27.41192137
8.799793492	9.848497	0.083272696	581.6042	21.638763	27.24126576
8.799253051	9.847724	0.08324242	581.5617	21.641937	27.2373315
8.799777827	9.848279	0.0832181	581.7217	21.638855	27.23936947
8.799450389	9.8533325	0.08319759	581.685	21.640778	27.27923295
8.79918018	9.860626	0.083150625	581.4753	21.642365	27.33586695
8.798842567	9.853315	0.08309221	581.6559	21.644348	27.28094589
8.799533481	9.872666	0.083153725	581.64905	21.64029	27.42662796
8.799679065	9.875725	0.083153486	581.8696	21.639435	27.44946416
8.799450389	9.87252	0.08311057	581.72125	21.640778	27.42561062
8.798941312	9.861822	0.08310628	581.7824	21.643768	27.34573658
8.798941312	9.861822	0.08310628	581.7824	21.643768	27.34573658
8.798941312	9.861822	0.08310628	581.7824	21.643768	27.34573658
8.798941312	9.861822	0.08310628	581.7824	21.643768	27.34573658
8.799247773	9.875401	0.083120584	581.83777	21.641968	27.44851914
8.799886977	9.878374	0.08315325	581.5785	21.638214	27.46890489
8.800333823	9.881748	0.083192825	581.71216	21.63559	27.49316785
8.799860924	9.88559	0.083315134	581.57446	21.638367	27.52509992
8.799169794	9.879621	0.08332443	581.8012	21.642426	27.48221579
8.799850537	9.876366	0.08339	581.70074	21.638428	27.45495294
8.800287161	9.88764	0.08338857	581.9068	21.635864	27.53949744
8.800396323	9.895778	0.083419085	581.8437	21.635223	27.60150706
8.799622023	9.8843975	0.08342147	581.774	21.63977	27.51749538
8.798951697	9.879799	0.083381176	581.7617	21.643707	27.48474669
8.800682097	9.870197	0.08336139	581.8155	21.633545	27.40429042
8.799377685	9.882162	0.083372355	581.7635	21.641205	27.50109323
8.79918018	9.887093	0.083376646	581.7458	21.642365	27.53963685
8.79980388	9.877953	0.08339667	581.6987	21.638702	27.46731918
8.800520985	9.860935	0.08338952	581.7169	21.634491	27.3341958
8.80093161	9.852274	0.08325648	581.65405	21.63208	27.26556918
8.800328714	9.856298	0.083250046	581.83496	21.63562	27.29872675
8.800853604	9.885086	0.0832746	581.7668	21.632538	27.51709033
8.801165465	9.875544	0.08324623	581.89545	21.630707	27.44267791
8.800146837	9.877951	0.08326197	581.74005	21.636688	27.46522217
8.80152947	9.882646	0.08327961	581.67645	21.62857	27.49575986
8.800229941	9.876778	0.083378315	581.69055	21.6362	27.45653762
8.80065604	9.877028	0.08345103	581.72534	21.633698	27.45715027
8.800947109	9.856953	0.08337355	581.7456	21.631989	27.30194537
8.801118795	9.851896	0.08330917	581.7235	21.630981	27.2622172
8.800131171	9.887542	0.08339834	581.63586	21.63678	27.53941328
8.800993947	9.872889	0.08337927	581.81854	21.631714	27.42375081
8.800645651	9.8472	0.0833478	581.69055	21.633759	27.22836226
8.80091594	9.8650675	0.08330321	581.6457	21.632172	27.36379097
8.80091594	9.8650675	0.08330321	581.6457	21.632172	27.36379097
8.80091594	9.8650675	0.08330321	581.6457	21.632172	27.36379097
8.80091594	9.8650675	0.08330321	581.6457	21.632172	27.36379097
8.800978448	9.863483	0.08323789	581.5221	21.631805	27.35106421
8.8019504	9.874825	0.083372116	581.57715	21.626099	27.43472846
8.802002529	9.870359	0.08334255	581.6719	21.625793	27.40018656
8.801285037	9.8721695	0.08339596	581.725	21.630005	27.41717683
8.801888051	9.847828	0.083421946	581.5865	21.626465	27.22863332
8.802059599	9.842267	0.08331823	581.505	21.625458	27.18483662
8.80249642	9.869531	0.08333087	581.5566	21.622894	27.39182503
8.803281568	9.840023	0.0833261	581.8516	21.618286	27.16286328
8.802319574	9.865183	0.08342242	581.75287	21.623932	27.35974572
8.802449567	9.858116	0.08334255	581.5005	21.623169	27.30471269
8.80279271	9.863739	0.083402395	581.6852	21.621155	27.34670853
8.803260779	9.839612	0.08335638	581.77136	21.618408	27.15996095
8.802558777	9.838163	0.08344722	581.50397	21.622528	27.15213859
8.802818779	9.865819	0.0834043	581.5958	21.621002	27.36253184
8.802605631	9.847263	0.08335066	581.52783	21.622253	27.22107872
8.802574282	9.862083	0.08347607	581.57074	21.622437	27.3352942
8.802605631	9.8748865	0.08357167	581.62146	21.622253	27.43366894
8.80328668	9.863678	0.083571196	581.42694	21.618256	27.34518054
8.803229596	9.88995	0.083623886	581.624	21.618591	27.54675456
8.803271173	9.857846	0.08356285	581.5315	21.618347	27.30056683
8.803203525	9.888422	0.0836401	580.0503	21.618744	27.53521901
8.803375119	9.881229	0.08362794	580.16486	21.617737	27.4794268
8.804165691	9.872738	0.08368635	580.0908	21.613098	27.41161887
8.803967994	9.842657	0.08366799	580.2033	21.614258	27.18209558
8.803770475	9.8480215	0.08377218	580.2218	21.615417	27.22449277
8.803889939	9.866095	0.083806515	580.2384	21.614716	27.36252058
8.803889939	9.839081	0.083800316	580.242	21.614716	27.15574765
8.805382899	9.838537	0.083791494	580.2168	21.605957	27.14561217
8.804248863	9.832879	0.08371186	580.2532	21.61261	27.10638542
8.804951106	9.871202	0.08378816	580.20233	21.60849	27.39729472
8.80478457	9.833099	0.08371878	580.2803	21.609467	27.10598089
8.80427494	9.8470745	0.083824396	580.1706	21.612457	27.21552216
8.804821047	9.828307	0.083747864	580.2272	21.609253	27.0693174
8.804654516	9.854862	0.083783865	580.34546	21.61023	27.27340055
8.804711787	9.837395	0.0837512	581.8435	21.609894	27.13935272
8.804092917	9.83223	0.08373451	581.55585	21.613525	27.10218523
8.805341304	9.859044	0.083850145	581.78265	21.606201	27.30306458
8.805924016	9.833853	0.083812	581.67926	21.602783	27.10775752
8.804535032	9.866095	0.08380818	581.5516	21.610931	27.3599963
8.805570255	9.863917	0.08385587	581.5036	21.604858	27.33947441
8.804290449	9.8603325	0.08393383	581.7568	21.612366	27.31754339
8.805538886	9.856762	0.083988905	581.5727	21.605042	27.28555533
8.805018779	9.862757	0.08404732	581.5674	21.608093	27.33381218
8.80422807	9.835011	0.083993435	581.70166	21.612732	27.12432213
8.805632651	9.872913	0.084071875	581.6898	21.604492	27.4092347
8.805226747	9.845386	0.08410406	581.6624	21.606873	27.20035147
8.804821047	9.842678	0.084059	581.70044	21.609253	27.18099629
8.805382899	9.833163	0.08402896	581.5732	21.605957	27.10578432
8.805034291	9.851435	0.084059	581.63025	21.608002	27.24716651
8.805616967	9.838912	0.084038734	581.6533	21.604584	27.14890692
8.805934416	9.859708	0.08405447	581.54553	21.602722	27.30688237
8.805507688	9.833843	0.08403158	581.6357	21.605225	27.11050851
8.806064334	9.855542	0.08395076	581.6296	21.60196	27.27393029
8.806376696	9.851551	0.08401227	581.6245	21.600128	27.2424768
8.806210112	9.86388	0.084028006	581.59033	21.601105	27.33757605
8.806158108	9.837023	0.084011555	581.6569	21.60141	27.13215737
8.807094762	9.857203	0.08408022	581.5036	21.595917	27.283244
8.80690752	9.869024	0.0840683	581.6917	21.597015	27.37439383
8.807526744	9.856758	0.08409548	581.53815	21.593384	27.27820663
8.806241314	9.856604	0.084172964	581.6216	21.600922	27.28254576
8.806995854	9.855843	0.08420205	581.542	21.596497	27.27388177
8.807261377	9.844129	0.08411026	581.59467	21.59494	27.18268949
8.807448633	9.887616	0.08401942	581.6569	21.593842	27.5142697
8.808755191	9.863372	0.083991766	581.53723	21.586182	27.32339355
8.807256261	9.863456	0.08397579	581.6248	21.59497	27.32990074
8.807427827	9.877138	0.08402586	581.70557	21.593964	27.43419898
8.808666826	9.881391	0.0840919	581.43097	21.5867	27.46217899
8.807344601	9.871498	0.08409262	581.5388	21.594452	27.39172023
8.808245149	9.88258	0.084029675	581.52747	21.589172	27.47262042
8.809005115	9.846951	0.083972216	581.55927	21.584717	27.19662659
8.808276193	9.84515	0.083935976	581.5519	21.58899	27.18554168
8.808115003	9.867596	0.08409381	581.5351	21.589935	27.35880713
8.80841692	9.864394	0.084230185	581.54614	21.588165	27.33383475
8.809702919	9.858982	0.084190845	581.3657	21.580627	27.2870988
8.809426857	9.877283	0.08426428	581.4211	21.582245	27.42864748
8.809343597	9.851903	0.084076166	581.4622	21.582733	27.23373627
8.809301968	9.862455	0.08415079	581.39655	21.582977	27.315055
8.809859043	9.841658	0.08419752	581.5714	21.579712	27.15393756
8.809551919	9.83485	0.084195375	581.46606	21.581512	27.10304064
8.808593814	9.841735	0.08426905	581.6518	21.587128	27.15993243
8.809661117	9.86074	0.08429718	581.5005	21.580872	27.30129115
8.810010053	9.850886	0.084284544	581.3446	21.578827	27.22442236
8.810416182	9.8506775	0.08422494	581.3095	21.576447	27.22089505
8.811202767	9.826088	0.08405805	581.49945	21.571838	27.02869854
8.810806814	9.852063	0.08410382	581.6668	21.574158	27.22930665
8.81048393	9.852765	0.0841651	581.4311	21.57605	27.23628388
8.81013513	9.832535	0.08413935	581.385	21.578094	27.08270769
8.810905799	9.850687	0.08412099	581.4947	21.573578	27.21847172
8.811405877	9.827574	0.083990335	581.5547	21.570648	27.03890336
8.811338116	9.837691	0.08396506	581.4423	21.571045	27.11646059
8.81025475	9.8657465	0.083884954	581.4923	21.577393	27.335042
8.81070783	9.8546505	0.08389926	581.5453	21.574738	27.24840341
8.811614286	9.833009	0.083898544	581.73456	21.569427	27.07918265
8.811645523	9.823041	0.08382511	581.4231	21.569244	27.00237325
8.81267183	9.853058	0.083975315	581.47595	21.563232	27.22882829
8.811733942	9.851882	0.08404446	581.4514	21.568726	27.22391999
8.811546522	9.842358	0.08406305	581.65765	21.569824	27.15187974
8.813505393	9.841315	0.08407283	581.613	21.55835	27.13617578
8.812577931	9.840093	0.08397508	581.6282	21.563782	27.1299808
8.813620143	9.849976	0.083949804	581.50977	21.557678	27.20134243
8.812927075	9.826878	0.08400369	581.56055	21.561737	27.027612
8.812489496	9.803606	0.08395505	581.559	21.5643	26.85098577
8.813666932	9.825128	0.08387804	581.7015	21.557404	27.01061294
8.814120326	9.7991085	0.083952904	581.56866	21.554749	26.81008328
8.813135548	9.7931385	0.083815336	581.65295	21.560516	26.7675671
8.814156873	9.798826	0.08369541	581.60785	21.554535	26.80639763
8.814422613	9.813525	0.083702326	581.67865	21.552979	26.91787395
8.813453313	9.788642	0.08372235	581.6119	21.558655	26.73139517
8.814803315	9.808967	0.08367133	581.45105	21.55075	26.88130989
8.813489854	9.808583	0.08367586	581.46136	21.558441	26.88360774
8.814417489	9.792376	0.08363199	581.4249	21.553009	26.75565773
8.815340174	9.812176	0.08368969	581.42206	21.547607	26.90383594
8.814610313	9.817734	0.08373904	581.35876	21.55188	26.94953102
8.81423509	9.785132	0.08364034	581.36206	21.554077	26.70098621
8.815001278	9.80673	0.08368349	581.2933	21.549591	26.86346636
8.815079509	9.799133	0.08362436	581.40466	21.549133	26.80470111
8.815507068	9.794065	0.08363867	581.27277	21.54663	26.76429272
8.81602299	9.802661	0.08361578	581.1767	21.54361	26.82790654
8.815136731	9.8059845	0.08364892	581.26764	21.548798	26.85703778
8.814740631	9.8140335	0.08366275	581.1682	21.551117	26.92028116
8.815694639	9.775095	0.08367801	581.0827	21.545532	26.6185767
8.815694639	9.775095	0.08367801	581.0827	21.545532	26.6185767
8.815694639	9.775095	0.08367801	581.0827	21.545532	26.6185767
8.815694639	9.775095	0.08367801	581.0827	21.545532	26.6185767
8.815715481	9.764631	0.083631516	580.97125	21.54541	26.53816102
8.815042956	9.77068	0.08363581	581.0676	21.549347	26.5871481
8.815241099	9.763234	0.08356643	580.97253	21.548187	26.52900352
8.814959601	9.778589	0.08366394	580.89825	21.549835	26.64815419
8.81519942	9.7662525	0.08350253	580.921	21.548431	26.55192631
8.815981305	9.795164	0.0836494	580.79156	21.543854	26.77086924
8.816064847	9.775383	0.08368015	580.8151	21.543365	26.61931773
8.816523589	9.769336	0.083613634	580.9192	21.54068	26.57086504
8.816471477	9.785677	0.08364391	580.7482	21.540985	26.69628923
8.815731026	9.764957	0.083565235	580.8126	21.545319	26.54023593
8.81689386	9.793549	0.0836153	580.8022	21.538513	26.75470583
8.816283705	9.782021	0.083654165	580.8443	21.542084	26.66911165
8.816283705	9.782021	0.083654165	580.8443	21.542084	26.66911165
8.816283705	9.782021	0.083654165	580.8443	21.542084	26.66911165
8.816283705	9.782021	0.083654165	580.8443	21.542084	26.66911165
8.816565279	9.800169	0.08360767	580.81177	21.540436	26.80663231
8.816653958	9.765551	0.083581924	580.61365	21.539917	26.54120479
8.817175469	9.785527	0.08366275	580.8297	21.536865	26.69245024
8.81676861	9.78653	0.08367634	580.7322	21.539246	26.7018116
8.818307194	9.788689	0.08358526	580.66327	21.530243	26.71173974
8.81772831	9.782124	0.08367109	580.59534	21.53363	26.66425297
8.81733183	9.773392	0.08375907	580.68463	21.53595	26.59947291
8.816982544	9.770586	0.083744764	580.5931	21.537994	26.57930597
8.817373527	9.749893	0.08371973	580.7414	21.535706	26.41925856
8.816982544	9.766685	0.08376312	580.72473	21.537994	26.54955239
8.817790861	9.764847	0.083744764	580.68677	21.533264	26.53217935
8.818761016	9.740284	0.083777905	580.5724	21.527588	26.3405226
8.817206741	9.763683	0.08381343	580.4984	21.536682	26.52595315
8.817290133	9.7378025	0.08371925	580.6478	21.536194	26.32705568
8.817889987	9.772414	0.08376646	580.5918	21.532684	26.58981101
8.817733437	9.765617	0.08378458	580.56573	21.5336	26.53851092
8.818187207	9.739363	0.083826065	580.6226	21.530945	26.33601018
8.818776743	9.732194	0.08376789	580.54504	21.527496	26.27849272
8.818630762	9.744164	0.08374071	580.5883	21.52835	26.37053443
8.818974866	9.754353	0.08374429	580.7375	21.526337	26.44716819
8.818677599	9.7380495	0.083606005	580.5033	21.528076	26.32283056
8.818635891	9.753806	0.08365846	580.635	21.52832	26.44386522
8.818881017	9.758564	0.083818436	580.5367	21.526886	26.48016077
8.818766316	9.747488	0.0837276	580.6395	21.527557	26.3953661
8.818093373	9.747969	0.083823204	580.4468	21.531494	26.40222588
8.819141884	9.745087	0.08376002	580.3851	21.52536	26.37566926
8.8189123	9.721675	0.08376765	580.5961	21.526703	26.197452
8.819887977	9.744547	0.08373213	580.43365	21.520996	26.3684275
8.820430692	9.773222	0.083791494	580.6642	21.517822	26.5860481
8.818677599	9.768111	0.08382177	580.34644	21.528076	26.55404576
8.820248071	9.753765	0.08374858	580.5524	21.51889	26.43763501
8.820013135	9.769192	0.08377361	580.5154	21.520264	26.55676441
8.820180188	9.757825	0.08378363	580.5581	21.519287	26.4691637
8.820154027	9.7510605	0.08381271	580.36707	21.51944	26.41765028
8.819715805	9.728971	0.08378124	580.4589	21.522003	26.25017024
8.820352376	9.731821	0.08365893	580.3373	21.51828	26.26879768
8.819872247	9.765676	0.08365083	580.3585	21.521088	26.52975438
8.819794111	9.750102	0.08377743	580.2143	21.521545	26.41155096
8.820018435	9.726257	0.08369303	580.24567	21.520233	26.22772203
8.820785525	9.728036	0.083666086	580.29285	21.515747	26.23814944
8.820268932	9.735783	0.08365321	580.31696	21.518768	26.29941918
8.820018435	9.751399	0.08373165	580.2213	21.520233	26.42034169
8.820289793	9.724031	0.08366704	580.25555	21.518646	26.20947047
8.821897213	9.725103	0.08362913	580.1638	21.509247	26.21109094
